Textbox46
Quantidade de registros: 612

dsArea1,anoAplicacao1,notaFinalPonderada1,dsQuestao1,dsQuestao_Abrev1,notafinal_Questao1,dsItemVerificacao1,dsItemVerificacao_Abrev1,notaFinal_ItemVerificacao1,dsQuestaoAuxiliar1,notaFinal_QuestaoAuxiliar,nmEntidadeVinculada,dsTipoResposta
Educação,2022,"4,86","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"2,20",As unidades educacionais da rede municipal de ensino disponibilizam sinal de internet e os equipamentos necessários ao seu uso em ambiente escolar?,Sinal de internet,"3,80","A unidade educacional disponibiliza equipamentos (notebooks, tablets etc.) em boas condições de uso para a utilização da internet no desenvolvimento das atividades pedagógicas dos alunos do ensino fundamental?","0,00",BOSCO E M DOM EI EF,NÃO
Educação,2022,"4,86","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"2,20",As unidades educacionais da rede municipal de ensino possuem equipamentos e materiais que atendam às necessidades pedagógicas dos alunos?,Equipamentos e materiais pedagógicos,"3,80","A quantidade de computadores do laboratório de informática da unidade educacional é suficiente para que os alunos de uma turma do ensino fundamental realizem, ainda que em duplas, as atividades propostas?","0,00",BOSCO E M DOM EI EF,NÃO (DEPENDÊNCIA)
Educação,2022,"4,86","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"2,20",As salas de aula das unidades educacionais da rede municipal de ensino possuem equipamentos e mobiliários que contribuam para o processo de desenvolvimento e aprendizagem dos alunos?,Equipamentos de sala de aula,"1,30",Todas as salas de aula da unidade educacional dispõem de conjunto de carteiras e cadeiras que atendam às necessidades dos alunos? ,"6,70",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"2,20",As unidades educacionais da rede municipal de ensino disponibilizam sinal de internet e os equipamentos necessários ao seu uso em ambiente escolar?,Sinal de internet,"3,80",Há disponibilidade de sinal de internet de boa qualidade em todas as salas de aula da unidade educacional?,"0,00",ANJO DA GUARDA C M E I,NÃO
Educação,2022,"4,86","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"2,20",As unidades educacionais da rede municipal de ensino possuem equipamentos e materiais que atendam às necessidades pedagógicas dos alunos?,Equipamentos e materiais pedagógicos,"3,80",A unidade educacional dispõe de brinquedos pedagógicos que atendam às necessidades dos alunos?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"2,20",As salas de aula das unidades educacionais da rede municipal de ensino possuem equipamentos e mobiliários que contribuam para o processo de desenvolvimento e aprendizagem dos alunos?,Equipamentos de sala de aula,"1,30",Todas as salas de aula da unidade educacional destinadas aos alunos do ensino fundamental dispõem de projetor multimídia em condições de uso?,"0,00",BOSCO E M DOM EI EF,NÃO
Educação,2022,"4,86","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"2,20",As unidades educacionais da rede municipal de ensino possuem equipamentos e materiais que atendam às necessidades pedagógicas dos alunos?,Equipamentos e materiais pedagógicos,"3,80",O acervo bibliográfico da unidade educacional atende às necessidades dos alunos do ensino fundamental?,"0,00",BOSCO E M DOM EI EF,NÃO
Educação,2022,"4,86","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"2,20",As unidades educacionais da rede municipal de ensino disponibilizam sinal de internet e os equipamentos necessários ao seu uso em ambiente escolar?,Sinal de internet,"3,80",Há disponibilidade de sinal de internet de boa qualidade em todas as salas de aula da unidade educacional?,"0,00",BOSCO E M DOM EI EF,NÃO
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00","O Município realiza periodicamente levantamentos com o objetivo de identificar a adequação e as condições de conservação dos equipamentos, mobiliários e materiais das unidades educacionais da rede municipal de ensino, de modo a subsidiar o planejamento para eventuais aquisições ou manutenções necessárias?",Diagnóstico dos equipamentos,"5,00","O diagnóstico evidencia a necessidade de aquisição e/ou manutenção de equipamentos, mobiliário e materiais das escolas/CMEI da rede?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino possuem equipamentos e materiais que atendam às necessidades pedagógicas dos alunos?,Equipamentos e materiais pedagógicos,"4,70",O acervo bibliográfico da unidade educacional atende às necessidades dos alunos do ensino fundamental?,"5,00",BOSCO E M DOM EI EF,NÃO
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino possuem equipamentos e materiais que atendam às necessidades pedagógicas dos alunos?,Equipamentos e materiais pedagógicos,"4,70",O acervo bibliográfico da unidade educacional atende às necessidades dos alunos do ensino fundamental?,"5,00",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As salas de aula das unidades educacionais da rede municipal de ensino possuem equipamentos e mobiliários que contribuam para o processo de desenvolvimento e aprendizagem dos alunos?,Equipamentos de sala de aula,"2,70",Todas as salas de aula / salas de atividades da unidade educacional destinadas aos alunos da educação infantil têm espelhos para visualização de corpo inteiro?,"3,30",BOSCO E M DOM EI EF,NÃO
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00","O Município realiza periodicamente levantamentos com o objetivo de identificar a adequação e as condições de conservação dos equipamentos, mobiliários e materiais das unidades educacionais da rede municipal de ensino, de modo a subsidiar o planejamento para eventuais aquisições ou manutenções necessárias?",Diagnóstico dos equipamentos,"5,00","A unidade educacional comunica formalmente à secretaria as condições de seus equipamentos, mobiliários e materiais, evidenciando as necessidades de aquisições e manutenções?","10,00",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino disponibilizam sinal de internet e os equipamentos necessários ao seu uso em ambiente escolar?,Sinal de internet,"7,50",A unidade educacional possui acesso à internet de banda larga?,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino disponibilizam sinal de internet e os equipamentos necessários ao seu uso em ambiente escolar?,Sinal de internet,"7,50",A unidade educacional disponibiliza internet para uso nos processos de ensino e aprendizagem dos alunos do ensino fundamental?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino disponibilizam sinal de internet e os equipamentos necessários ao seu uso em ambiente escolar?,Sinal de internet,"7,50","A unidade educacional disponibiliza equipamentos (notebooks, tablets etc.) em boas condições de uso para a utilização da internet no desenvolvimento das atividades pedagógicas dos alunos do ensino fundamental?","10,00",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino possuem equipamentos e materiais que atendam às necessidades pedagógicas dos alunos?,Equipamentos e materiais pedagógicos,"4,70",A unidade educacional dispõe de brinquedos pedagógicos que atendam às necessidades dos alunos?,"6,70",BOSCO E M DOM EI EF,NÃO
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino disponibilizam sinal de internet e os equipamentos necessários ao seu uso em ambiente escolar?,Sinal de internet,"7,50",Há disponibilidade de sinal de internet de boa qualidade em todas as salas de aula da unidade educacional?,"0,00",ANJO DA GUARDA C M E I,NÃO
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As salas de aula das unidades educacionais da rede municipal de ensino possuem equipamentos e mobiliários que contribuam para o processo de desenvolvimento e aprendizagem dos alunos?,Equipamentos de sala de aula,"2,70","Todas as salas de aula da unidade educacional destinadas aos alunos do ensino fundamental dispõem de projetor multimídia ou equivalentes (lousa interativa, por exemplo) em condições de uso?","0,00",BOSCO E M DOM EI EF,NÃO
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As salas de aula das unidades educacionais da rede municipal de ensino possuem equipamentos e mobiliários que contribuam para o processo de desenvolvimento e aprendizagem dos alunos?,Equipamentos de sala de aula,"2,70",Todas as salas de aula da unidade educacional dispõem de conjunto de carteiras e cadeiras que atendam às necessidades dos alunos? ,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino disponibilizam sinal de internet e os equipamentos necessários ao seu uso em ambiente escolar?,Sinal de internet,"7,50",A unidade educacional possui acesso à internet de banda larga?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino possuem equipamentos e materiais que atendam às necessidades pedagógicas dos alunos?,Equipamentos e materiais pedagógicos,"4,70",Os equipamentos do laboratório de ciências (ou os recursos tecnológicos alternativos) atendem às necessidades pedagógicas dos alunos do ensino fundamental?,"0,00",BOSCO E M DOM EI EF,NÃO (DEPENDÊNCIA)
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As salas de aula das unidades educacionais da rede municipal de ensino possuem equipamentos e mobiliários que contribuam para o processo de desenvolvimento e aprendizagem dos alunos?,Equipamentos de sala de aula,"2,70",Todas as salas de aula / sala de atividades da unidade educacional são climatizadas?,"0,00",BOSCO E M DOM EI EF,NÃO
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino possuem equipamentos e materiais que atendam às necessidades pedagógicas dos alunos?,Equipamentos e materiais pedagógicos,"4,70",O mobiliário e os recursos tecnológicos e pedagógicos da sala de recursos multifuncionais atendem às especificidades dos estudantes que recebem Atendimento Educacional Especializado (AEE) na instituição?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As salas de aula das unidades educacionais da rede municipal de ensino possuem equipamentos e mobiliários que contribuam para o processo de desenvolvimento e aprendizagem dos alunos?,Equipamentos de sala de aula,"2,70",Todas as salas de aula / sala de atividades da unidade educacional são climatizadas?,"0,00",ANJO DA GUARDA C M E I,NÃO
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As salas de aula das unidades educacionais da rede municipal de ensino possuem equipamentos e mobiliários que contribuam para o processo de desenvolvimento e aprendizagem dos alunos?,Equipamentos de sala de aula,"2,70",Todas as salas de aula da unidade educacional dispõem de conjunto de carteiras e cadeiras que atendam às necessidades dos alunos? ,"10,00",ANJO DA GUARDA C M E I,SIM
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino possuem equipamentos e materiais que atendam às necessidades pedagógicas dos alunos?,Equipamentos e materiais pedagógicos,"4,70",A unidade educacional dispõe de materiais didáticos que atendam às necessidades pedagógicas de seus alunos?,"6,70",ANJO DA GUARDA C M E I,SIM
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As salas de aula das unidades educacionais da rede municipal de ensino possuem equipamentos e mobiliários que contribuam para o processo de desenvolvimento e aprendizagem dos alunos?,Equipamentos de sala de aula,"2,70",Todas as salas de aula / salas de atividades da unidade educacional destinadas aos alunos da educação infantil têm espelhos para visualização de corpo inteiro?,"3,30",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino possuem equipamentos e materiais que atendam às necessidades pedagógicas dos alunos?,Equipamentos e materiais pedagógicos,"4,70",Os equipamentos do laboratório de informática (ou os recursos tecnológicos alternativos) atendem às necessidades pedagógicas dos alunos do ensino fundamental?,"0,00",BOSCO E M DOM EI EF,NÃO (DEPENDÊNCIA)
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As salas de aula das unidades educacionais da rede municipal de ensino possuem equipamentos e mobiliários que contribuam para o processo de desenvolvimento e aprendizagem dos alunos?,Equipamentos de sala de aula,"2,70",Todas as salas de aula / salas de atividades da unidade educacional destinadas aos alunos da educação infantil têm espelhos para visualização de corpo inteiro?,"3,30",ANJO DA GUARDA C M E I,NÃO
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino possuem equipamentos e materiais que atendam às necessidades pedagógicas dos alunos?,Equipamentos e materiais pedagógicos,"4,70",A unidade educacional dispõe de materiais didáticos que atendam às necessidades pedagógicas de seus alunos?,"6,70",BOSCO E M DOM EI EF,NÃO
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino possuem equipamentos e materiais que atendam às necessidades pedagógicas dos alunos?,Equipamentos e materiais pedagógicos,"4,70",A unidade educacional dispõe de materiais didáticos que atendam às necessidades pedagógicas de seus alunos?,"6,70",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino possuem equipamentos e materiais que atendam às necessidades pedagógicas dos alunos?,Equipamentos e materiais pedagógicos,"4,70",A unidade educacional dispõe de brinquedos pedagógicos que atendam às necessidades dos alunos?,"6,70",BOSCO E M DOM EI EF,SIM
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As salas de aula das unidades educacionais da rede municipal de ensino possuem equipamentos e mobiliários que contribuam para o processo de desenvolvimento e aprendizagem dos alunos?,Equipamentos de sala de aula,"2,70","Todas as salas de aula da unidade educacional destinadas aos alunos do ensino fundamental dispõem de computador, notebook ou tablet em condições de uso para utilização dos professores?","0,00",BOSCO E M DOM EI EF,NÃO
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino disponibilizam sinal de internet e os equipamentos necessários ao seu uso em ambiente escolar?,Sinal de internet,"7,50",Há disponibilidade de sinal de internet de boa qualidade em todas as salas de aula da unidade educacional?,"0,00",BOSCO E M DOM EI EF,NÃO
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00","O Município realiza periodicamente levantamentos com o objetivo de identificar a adequação e as condições de conservação dos equipamentos, mobiliários e materiais das unidades educacionais da rede municipal de ensino, de modo a subsidiar o planejamento para eventuais aquisições ou manutenções necessárias?",Diagnóstico dos equipamentos,"5,00","A unidade educacional comunica formalmente à secretaria as condições de seus equipamentos, mobiliários e materiais, evidenciando as necessidades de aquisições e manutenções?","10,00",ANJO DA GUARDA C M E I,SIM
Educação,2023,"4,66","As ações do Município contribuem para a existência de unidades educacionais com equipamentos, mobiliários, materiais e recursos tecnológicos que favoreçam o acesso e a permanência dos alunos e o processo de ensino e aprendizagem?",Equipamentos das unidades escolares,"5,00",As unidades educacionais da rede municipal de ensino possuem equipamentos e materiais que atendam às necessidades pedagógicas dos alunos?,Equipamentos e materiais pedagógicos,"4,70",A unidade educacional dispõe de brinquedos pedagógicos que atendam às necessidades dos alunos?,"6,70",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",O Município realiza o planejamento das rotas do serviço de transporte escolar de modo a otimizar o percurso e prover a melhoria do serviço disponibilizado aos estudantes?,Planejamento de rotas,"0,00",O planejamento de rotas sempre é revisado a partir da inclusão de novos alunos usuários do serviço de transporte escolar?,"0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",Os alunos matriculados nas unidades educacionais municipais dispõem de serviço de transporte escolar de qualidade?,Qualidade do serviço,"9,00","Durante este ano letivo, a lotação máxima dos veículos que transportam diariamente os alunos matriculados na unidade educacional sempre foi respeitada, não tendo sido verificada, por exemplo, ocorrência de alunos em pé durante o deslocamento?","10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",Os alunos matriculados nas unidades educacionais municipais dispõem de serviço de transporte escolar de qualidade?,Qualidade do serviço,"9,00","Durante este ano letivo, a lotação máxima dos veículos que transportam diariamente os alunos matriculados na unidade educacional sempre foi respeitada, não tendo sido verificada, por exemplo, ocorrência de alunos em pé durante o deslocamento?","10,00",ANJO DA GUARDA C M E I,SIM
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",Os veículos e motoristas utilizados para o transporte escolar dos alunos atendem a critérios de segurança estabelecidos no Código de Trânsito Brasileiro?,Adequação dos veículos e motoristas,"10,00",Todos os condutores dos veículos (próprios ou terceirizados) utilizados para o transporte escolar dos alunos da rede municipal de ensino são habilitados na categoria D?,"10,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,SIM
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80","O Município define, por meio de regulamentação própria, os parâmetros necessários para garantir a efetividade dos serviços de transporte escolar oferecido aos estudantes?",Regulamentação do transporte escolar,"0,00","O Município define, em regulamentação própria, a distância mínima entre a residência dos estudantes e a unidade educacional em que estão matriculados como critério para eleição dos beneficiários do serviço de transporte escolar?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",Os alunos matriculados nas unidades educacionais municipais dispõem de serviço de transporte escolar de qualidade?,Qualidade do serviço,"9,00","A frota que realiza o serviço de transporte escolar dos alunos matriculados na unidade educacional possui boas condições de funcionamento, de modo a não apresentar recorrentemente problemas mecânicos durante as viagens?","10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",Os alunos matriculados nas unidades educacionais municipais dispõem de serviço de transporte escolar de qualidade?,Qualidade do serviço,"9,00",Todos os alunos matriculados na unidade educacional que necessitam de transporte escolar são atendidos pelo serviço de transporte escolar do Município?,"10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",O Município realiza o planejamento das rotas do serviço de transporte escolar de modo a otimizar o percurso e prover a melhoria do serviço disponibilizado aos estudantes?,Planejamento de rotas,"0,00","O planejamento de rotas contém representação cartográfica em que é possível identificar, no mínimo, os pontos de embarque/desembarque com a quantidade de alunos em cada ponto e respectivo destino (escola); localização das escolas atendidas pelo transporte escolar; identificação do revestimento das vias; e outras informações relevantes, tais como distritos, povoados e locais de difícil acesso?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",Os alunos matriculados nas unidades educacionais municipais dispõem de serviço de transporte escolar de qualidade?,Qualidade do serviço,"9,00","Os veículos que transportam os alunos matriculados na unidade educacional possuem características de acessibilidade que atendam às necessidades de estudantes com dificuldade de locomoção, tais como elevador de acesso aos veículos, portas de largura especial, assentos dotados de adaptações, suportes de apoio etc.?","5,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",Os veículos e motoristas utilizados para o transporte escolar dos alunos atendem a critérios de segurança estabelecidos no Código de Trânsito Brasileiro?,Adequação dos veículos e motoristas,"10,00",Todos os veículos utilizados (próprios ou terceirizados) para o transporte dos alunos da rede municipal de ensino possuem a autorização do DETRAN válida para o funcionamento como veículo de transporte escolar?,"10,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,SIM
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",Os alunos matriculados nas unidades educacionais municipais dispõem de serviço de transporte escolar de qualidade?,Qualidade do serviço,"9,00","O serviço de transporte escolar dos alunos matriculados na unidade educacional é prestado com assiduidade e pontualidade, não tendo sido verificadas, neste ano letivo, ocorrências de perda de aulas em razão da interrupção do serviço de transporte escolar por indisponibilidade de veículos ou profissionais?","10,00",BOSCO E M DOM EI EF,SIM
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80","O Município define, por meio de regulamentação própria, os parâmetros necessários para garantir a efetividade dos serviços de transporte escolar oferecido aos estudantes?",Regulamentação do transporte escolar,"0,00","O Município define, em regulamentação própria, o tipo (vans, ônibus, micro-ônibus etc.) e as características (vida útil, itens de segurança e conforto etc.) dos veículos a serem utilizados na execução do serviço de transporte escolar?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
Educação,2022,"4,86",O serviço de transporte escolar oferecido pelo Município contribui para o acesso e a permanência dos alunos matriculados na rede municipal de ensino?,Serviço de transporte escolar,"4,80",O Município realiza o planejamento das rotas do serviço de transporte escolar de modo a otimizar o percurso e prover a melhoria do serviço disponibilizado aos estudantes?,Planejamento de rotas,"0,00","O planejamento de rotas contém informações sobre os turnos, itinerários e tipos dos veículos a serem utilizados no transporte dos alunos?","0,00",SECRETARIA MUNICIPAL DE EDUCAÇÃO,NÃO (DEPENDÊNCIA)
